rank|score|token_id|name|background|body|clothes|eyewear|head|mouth|link
679|132.7445375803789|674|Nerd Ape Dao #674|Green mint|Tiger|White fur|X|Green beret|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/674
680|132.7261909728064|199|Nerd Ape Dao #199|Beige|Dark brown|Pink fur|3D|Blue headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/199
681|132.71926777173383|1247|Nerd Ape Dao #1247|Beige|Gold|Black leather|Shy|Gold hair|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1247
682|132.70085515085415|1009|Nerd Ape Dao #1009|Red|Tiger|Black suit|Sleepy|Staw hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1009
683|132.60162230716514|939|Nerd Ape Dao #939|Green mint|Gray|Yellow shirt|Fasion|Fastfood|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/939
684|132.59692375968618|237|Nerd Ape Dao #237|Red|White|Goldchain|3D|Newsboy cap|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/237
685|132.5590599508428|246|Nerd Ape Dao #246|Beige|Gray|Red singlet|Cyberpunk|Newsboy cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/246
686|132.5544726087156|910|Nerd Ape Dao #910|Green mint|Pink|Red singlet|Wide_eyes|Cowboy hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/910
687|132.5428220559568|310|Nerd Ape Dao #310|Light purple|Gold|Yellow shirt|Close|Adventure hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/310
688|132.5410983808248|1115|Nerd Ape Dao #1115|Yellow|Robot|Judo|Heart|Cowboy hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1115
689|132.48927690795236|967|Nerd Ape Dao #967|Light purple|White|Dark blue suit|Dizzy|Rasta hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/967
690|132.4873795553293|1250|Nerd Ape Dao #1250|Red|Pink|Blue vest|Close|Cowboy hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1250
691|132.4536402319082|580|Nerd Ape Dao #580|Pink|Cream|Overalls|Oneeye|Demon horns|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/580
692|132.43540747440034|1054|Nerd Ape Dao #1054|Blue|Black|Pink fur|Demon|Propeller cap|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1054
693|132.39390221737548|898|Nerd Ape Dao #898|Green mint|Dark brown|Tuxedo|Red|Green beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/898
694|132.37365878132928|12|Nerd Ape Dao #12|Beige|Red|Stripedtee|Fasion|Fastfood|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/12
695|132.3718286025116|710|Nerd Ape Dao #710|Red|Gray|Brown vest|Shy|Adventure hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/710
696|132.3627692449007|455|Nerd Ape Dao #455|Green mint|Dark brown|Yellow shirt|Red Cat|Green beret|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/455
697|132.34019655461339|360|Nerd Ape Dao #360|Light purple|White|White singlet|X|Apple|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/360
698|132.2795079084106|294|Nerd Ape Dao #294|Light purple|White|Black jacket|Glasses|Pink bucket|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/294
699|132.23475178193166|1229|Nerd Ape Dao #1229|Yellow|Pink|Judo|Oval|Adventure hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1229
700|132.1926882680715|840|Nerd Ape Dao #840|Yellow|Pink|Judo|White Round|Newsboy cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/840
701|132.19186243148553|7|Nerd Ape Dao #7|Pink|Zombie|Silverchain|Faded|Rasta hat|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/7
702|132.18451704727886|270|Nerd Ape Dao #270|Beige|Tiger|Pink fur|Glasses|Staw hat|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/270
703|132.17047336439003|211|Nerd Ape Dao #211|Red|White|Brown coat|Cyberpunk|Fastfood|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/211
704|132.15856981193713|304|Nerd Ape Dao #304|Beige|White|Yellow shirt|Shy|Fastfood|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/304
705|132.10844427395207|1095|Nerd Ape Dao #1095|Green mint|Tiger|Rasta hawaii|Oval|Black beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1095
706|132.099009821511|958|Nerd Ape Dao #958|Beige|Lav|Green jacket|Fasion|Pink beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/958
707|131.97085015305527|250|Nerd Ape Dao #250|Yellow|Cream|Black suit|Close|Blue cap|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/250
708|131.9310071772328|413|Nerd Ape Dao #413|Yellow|Light brown|Black jacket|Shy|Apple|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/413
709|131.91031100511063|954|Nerd Ape Dao #954|Light purple|Cream|Brown vest|Oval|Black beanie|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/954
710|131.9080897167044|562|Nerd Ape Dao #562|Light purple|White|Red singlet|Red Cat|White bucket hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/562
711|131.89383648346995|1283|Nerd Ape Dao #1283|Blue|Zombie|Red tee|Eyepatch|Rasta hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1283
712|131.87285480057866|848|Nerd Ape Dao #848|Blue|Robot|Black vest|Dizzy|Green beanie|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/848
713|131.87178776385264|1210|Nerd Ape Dao #1210|Pink|Robot|Pink fur|Angry|Adventure hat|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1210
714|131.86719252504568|198|Nerd Ape Dao #198|Pink|White|Goldchain|3D|Newsboy cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/198
715|131.8621875501793|899|Nerd Ape Dao #899|Light purple|Pink|Rasta hawaii|Wide_eyes|Propeller cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/899
716|131.85705923195138|1262|Nerd Ape Dao #1262|Yellow|Cream|Blue vest|Hearteye|Black beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1262
717|131.8120122137997|914|Nerd Ape Dao #914|Yellow|Robot|Sheriff|3D|White bucket hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/914
718|131.81113754381948|24|Nerd Ape Dao #24|Pink|Gray|Dark blue suit|Wide_eyes|Blue cap|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/24
719|131.79610845190803|174|Nerd Ape Dao #174|Pink|Water|Black jacket|Oval|Staw hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/174
720|131.72968013324964|158|Nerd Ape Dao #158|Beige|Black|Black sleeveless|Glasses|Newsboy cap|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/158
721|131.7260960003227|1060|Nerd Ape Dao #1060|Red|Dark brown|Brown coat|Close|Blue cap|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1060
722|131.71649779188104|797|Nerd Ape Dao #797|Yellow|Pink|Goldchain|Heart|Pink beanie|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/797
723|131.70610060756226|665|Nerd Ape Dao #665|Yellow|Dark brown|Black sleeveless|Shy|Rasta hat|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/665
724|131.69731191075064|1088|Nerd Ape Dao #1088|Green mint|Black|Black suit|Round Glasses|Adventure hat|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1088
725|131.68123868087508|1103|Nerd Ape Dao #1103|Light purple|Dark brown|Rasta hawaii|Shy|Rose headscarf|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1103
726|131.6797602459507|1193|Nerd Ape Dao #1193|Light purple|Cream|Sheriff|Shy|Cowboy hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1193
727|131.66101279384475|56|Nerd Ape Dao #56|Red|Robot|Black vest|Oneeye|Cowboy hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/56
728|131.6355918292944|1026|Nerd Ape Dao #1026|Red|Lav|Black tee|Fasion|Biker helmet|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1026
729|131.62726925240833|531|Nerd Ape Dao #531|Green mint|Red|Dark blue suit|White Round|Newsboy cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/531
730|131.6271112224439|578|Nerd Ape Dao #578|Blue|Cream|Black leather|Demon|Gold hair|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/578
731|131.55086345616263|735|Nerd Ape Dao #735|Light purple|Zombie|Black jacket|White Round|Black beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/735
732|131.53621823469152|549|Nerd Ape Dao #549|Green mint|Dark brown|Black tee|Demon|Rose headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/549
733|131.5229878345054|1039|Nerd Ape Dao #1039|Red|Tiger|Black leather|X|White bucket hat|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1039
734|131.43524810400754|247|Nerd Ape Dao #247|Red|Black|Black tee|Gold|Black top hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/247
735|131.40444426066614|274|Nerd Ape Dao #274|Yellow|Robot|Brown vest|White Round|Pink beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/274
736|131.37934987393578|1300|Nerd Ape Dao #1300|Beige|Dark brown|Black vest|ETH|Black beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1300
737|131.2973952128626|1022|Nerd Ape Dao #1022|Pink|Tiger|Pirate|Close|White bucket hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1022
738|131.28466950096163|833|Nerd Ape Dao #833|Blue|Red|Brown vest|Wide_eyes|Green beret|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/833
739|131.22261898025548|982|Nerd Ape Dao #982|Beige|Gray|Black sleeveless|Glasses|Newsboy cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/982
740|131.21812446963315|459|Nerd Ape Dao #459|Light purple|Light brown|Stripedtee|Eyepatch|Staw hat|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/459
741|131.12235959911868|408|Nerd Ape Dao #408|Red|Black|Goldchain|Red Cat|Gold hair|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/408
742|131.04775111739193|845|Nerd Ape Dao #845|Blue|Tiger|Stripedtee|Sleepy|Pink bucket|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/845
743|130.96079381689827|314|Nerd Ape Dao #314|Pink|Dark brown|Fastfood|Eyepatch|Cowboy hat|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/314
744|130.88575242480806|1281|Nerd Ape Dao #1281|Red|Gold|Adventure|Gold|Gold hair|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1281
745|130.8565396250472|1137|Nerd Ape Dao #1137|Pink|Light brown|Red singlet|Red Cat|Black top hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1137
746|130.8180198352424|233|Nerd Ape Dao #233|Yellow|Tiger|Tuxedo|Red|Newsboy cap|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/233
747|130.80156218739475|65|Nerd Ape Dao #65|Green mint|Red|Yellow shirt|Oval|Blue cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/65
748|130.80142619270362|640|Nerd Ape Dao #640|Yellow|Gray|Black jacket|Dizzy|Green beret|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/640
749|130.76405136202834|113|Nerd Ape Dao #113|Red|Zombie|Green jacket|ETH|Adventure hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/113
750|130.7394958496432|778|Nerd Ape Dao #778|Blue|White|Purple hoodie|Glasses|White bucket hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/778
751|130.72596922610333|963|Nerd Ape Dao #963|Beige|Gray|Black hoodie|Black Nerd|Green beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/963
752|130.67742973804798|498|Nerd Ape Dao #498|Beige|Red|Rasta hawaii|Cyberpunk|Gold hair|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/498
753|130.67050161815357|948|Nerd Ape Dao #948|Beige|Red|Black sleeveless|Shy|Propeller cap|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/948
754|130.6519812454352|320|Nerd Ape Dao #320|Light purple|Cream|None|Angry|Pirate hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/320
755|130.6270190077181|1078|Nerd Ape Dao #1078|Pink|Lav|None|Square|Green beanie|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1078
756|130.46875379097878|1139|Nerd Ape Dao #1139|Pink|Zombie|Black hoodie|Fasion|White bucket hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1139
757|130.45909384880713|701|Nerd Ape Dao #701|Green mint|Gold|Pirate|Faded|Blue cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/701
758|130.41614394605523|235|Nerd Ape Dao #235|Pink|Dark brown|Pink hoodie|Wide_eyes|Pink beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/235
759|130.31127265933335|559|Nerd Ape Dao #559|Pink|Light brown|Black sleeveless|Sleepy|Red bob|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/559
760|130.2854906960798|924|Nerd Ape Dao #924|Light purple|Red|White singlet|Hearteye|Rose headscarf|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/924
761|130.2482739964806|546|Nerd Ape Dao #546|Green mint|Gray|White fur|Glasses|Black top hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/546
762|130.1428112762464|593|Nerd Ape Dao #593|Blue|Black|Silverchain|Dizzy|Demon horns|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/593
763|130.10360162823636|1118|Nerd Ape Dao #1118|Yellow|Gold|Silverchain|Red Cat|Apple|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1118
764|130.0817407131365|862|Nerd Ape Dao #862|Beige|White|Pink hoodie|White Round|Propeller cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/862
765|130.0704308410708|663|Nerd Ape Dao #663|Blue|Gray|Black jacket|Close|Black top hat|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/663
766|130.05964297630965|1135|Nerd Ape Dao #1135|Blue|Cream|Black leather|Wide_eyes|Red bob|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1135
767|130.05262040562033|490|Nerd Ape Dao #490|Yellow|White|White shirt ribbon|Dizzy|Green beret|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/490
768|130.04956443329837|1152|Nerd Ape Dao #1152|Green mint|White|Stripedtee|Sleepy|Fastfood|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1152
769|130.025008971044|348|Nerd Ape Dao #348|Beige|White|Red singlet|Heart|Apple|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/348
770|130.00391656683445|470|Nerd Ape Dao #470|Light purple|Water|Black vest|Fasion|Cowboy hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/470
771|129.99895497172258|189|Nerd Ape Dao #189|Beige|Robot|Blue vest|3D|Adventure hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/189
772|129.9411032071735|300|Nerd Ape Dao #300|Green mint|White|Purple hoodie|Round Glasses|Biker helmet|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/300
773|129.93108506651848|623|Nerd Ape Dao #623|Light purple|Water|Overalls|Cyberpunk|Black beanie|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/623
774|129.93103202390205|1275|Nerd Ape Dao #1275|Yellow|White|White shirt ribbon|Cyberpunk|Cowboy hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1275
775|129.84185719581535|1268|Nerd Ape Dao #1268|Light purple|Cream|Tech jacket|Cyberpunk|Pink beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1268
776|129.81658123279644|724|Nerd Ape Dao #724|Blue|Dark brown|Sheriff|Fasion|Green beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/724
777|129.81465187792176|139|Nerd Ape Dao #139|Pink|Water|White singlet|Faded|Pirate hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/139
778|129.79715299361882|18|Nerd Ape Dao #18|Blue|Cream|Yellow shirt|Glasses|White bucket hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/18
779|129.7864075473957|109|Nerd Ape Dao #109|Pink|White|Overalls|Square|Pink bucket|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/109
780|129.78609467929|1266|Nerd Ape Dao #1266|Beige|White|Red tee|Red|Pink bucket|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1266
781|129.77960087657544|730|Nerd Ape Dao #730|Green mint|Cream|Overalls|Round Glasses|Biker helmet|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/730
782|129.77684811267346|611|Nerd Ape Dao #611|Light purple|Light brown|Red singlet|Square|Fastfood|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/611
783|129.7723786879451|811|Nerd Ape Dao #811|Pink|Light brown|Blue vest|Shy|Adventure hat|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/811
784|129.7662173257046|679|Nerd Ape Dao #679|Light purple|Black|Fastfood|Black Nerd|Blue cap|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/679
785|129.7656506052933|938|Nerd Ape Dao #938|Yellow|Tiger|White fur|Red Cat|Pink beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/938
786|129.7518501688162|705|Nerd Ape Dao #705|Red|White|Black hoodie|Faded|Rasta hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/705
787|129.74315815224907|84|Nerd Ape Dao #84|Blue|Light brown|Tuxedo|Demon|Blue headscarf|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/84
788|129.7300669642635|922|Nerd Ape Dao #922|Pink|Dark brown|Black vest|Fasion|Rasta hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/922
789|129.69461413405946|1017|Nerd Ape Dao #1017|Light purple|Robot|Black hoodie|Demon|Black beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1017
790|129.68319648801992|92|Nerd Ape Dao #92|Beige|Water|Tuxedo|Sleepy|Demon horns|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/92
791|129.67854793763945|234|Nerd Ape Dao #234|Pink|Dark brown|Red singlet|White Round|Gold hair|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/234
792|129.6619069503082|1119|Nerd Ape Dao #1119|Blue|Light brown|Stripedtee|X|Green beret|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1119
793|129.6401846975755|934|Nerd Ape Dao #934|Beige|Cream|Black leather|Hearteye|Green beanie|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/934
794|129.6334911411578|1290|Nerd Ape Dao #1290|Green mint|Zombie|White singlet|Angry|Staw hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1290
795|129.60877055467375|1069|Nerd Ape Dao #1069|Yellow|Tiger|Overalls|Black Nerd|Fastfood|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1069
796|129.5757819588271|312|Nerd Ape Dao #312|Red|White|Pirate|Square|Black top hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/312
797|129.5199052095579|1074|Nerd Ape Dao #1074|Light purple|Gold|Red tee|Demon|Cowboy hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1074
798|129.5007519894278|73|Nerd Ape Dao #73|Yellow|Light brown|Goldchain|Eyepatch|Newsboy cap|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/73
799|129.3887952445575|253|Nerd Ape Dao #253|Blue|Dark brown|Brown coat|Round Glasses|Adventure hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/253
800|129.3723726606318|668|Nerd Ape Dao #668|Light purple|Black|Black hoodie|Faded|Apple|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/668
801|129.3340241502006|1246|Nerd Ape Dao #1246|Green mint|Gray|Adventure|Red|Black top hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1246
802|129.27787206551892|89|Nerd Ape Dao #89|Red|Dark brown|Blue vest|Shy|Gold hair|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/89
803|129.2415407188108|647|Nerd Ape Dao #647|Red|White|Tech jacket|Black Nerd|Adventure hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/647
804|129.22207656182817|1166|Nerd Ape Dao #1166|Red|Gold|Silverchain|Close|Propeller cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1166
805|129.22140140501608|875|Nerd Ape Dao #875|Light purple|Light brown|Pink fur|Round Glasses|White bucket hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/875
806|129.21752856298895|214|Nerd Ape Dao #214|Light purple|Robot|Black hoodie|Cyberpunk|Apple|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/214
807|129.21619437029867|266|Nerd Ape Dao #266|Light purple|Pink|Blue vest|3D|Green beret|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/266
808|129.21365533871574|1178|Nerd Ape Dao #1178|Yellow|Pink|White fur|Shy|Staw hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1178
809|129.2026250436579|1211|Nerd Ape Dao #1211|Green mint|White|Pink hoodie|Demon|Adventure hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1211
810|129.1336484312182|134|Nerd Ape Dao #134|Pink|Light brown|Goldchain|3D|Black beanie|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/134
811|129.12517800265417|604|Nerd Ape Dao #604|Blue|Cream|Pink hoodie|Oneeye|Newsboy cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/604
812|129.1121078930225|706|Nerd Ape Dao #706|Yellow|Dark brown|Fastfood|Fasion|Blue cap|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/706
813|128.99533887629127|683|Nerd Ape Dao #683|Green mint|Cream|Red singlet|Square|Staw hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/683
814|128.98650617348756|156|Nerd Ape Dao #156|Blue|Light brown|Brown vest|Heart|Propeller cap|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/156
