rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
359|🟢+3|Nerd Ape Dao #787|144.19626373830263|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/787|Beige|Cream|Pink hoodie|Shy|Rasta hat|Gold Grillz
360|🟢+3|Nerd Ape Dao #90|144.1305849958917|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/90|Light purple|Water|Brown vest|Oneeye|Propeller cap|Mouchet
361|🟢+3|Nerd Ape Dao #1239|144.06026829028286|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1239|Green mint|Tiger|Pink fur|Oval|Red bob|Tongue_out
362|🟢+5|Nerd Ape Dao #1041|143.9023600122738|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1041|Beige|Light brown|Blue vest|Red|Fastfood|Tongue_out
363|🟢+2|Nerd Ape Dao #442|143.80154378249617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/442|Blue|Red|Rasta hawaii|Square|Rasta hat|Gum
364|🟢+2|Nerd Ape Dao #352|143.78963866517233|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/352|Beige|Red|Stripedtee|Oval|Rose headscarf|Gum
365|🟢+3|Nerd Ape Dao #992|143.78479072047932|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/992|Pink|Lav|White shirt ribbon|Eyepatch|Green beret|Tongue_out
366|🟢+3|Nerd Ape Dao #1265|143.7436301272146|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1265|Green mint|Tiger|Judo|Close|Green beanie|Open
367|🟢+4|Nerd Ape Dao #273|143.71197082219072|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/273|Pink|Robot|Yellow shirt|Close|Apple|420
368|🔴-14|Nerd Ape Dao #733|143.71012853623057|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/733|Pink|Black|Black sleeveless|ETH|Demon horns|Grillz
369|🟢+3|Nerd Ape Dao #567|143.70778535030277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/567|Beige|Water|None|Demon|Red bob|Gold Grillz
370|🟢+4|Nerd Ape Dao #700|143.66140523952225|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/700|Yellow|Dark brown|Brown coat|Gold|Rose headscarf|Grin
371|🟢+5|Nerd Ape Dao #1267|143.64614222696957|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1267|Beige|Gray|Black vest|Oneeye|Gold hair|Gold Grillz
372|🔴-13|Nerd Ape Dao #1096|143.58273676301982|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1096|Green mint|Pink|Judo|Heart|Demon horns|420
373|🟢+4|Nerd Ape Dao #822|143.5353318034041|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/822|Light purple|Light brown|Overalls|X|Red bob|Pipe
374|🔴-18|Nerd Ape Dao #1175|143.49524877583883|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1175|Blue|Robot|White shirt ribbon|Angry|Fastfood|Close
375|🟢+6|Nerd Ape Dao #1107|143.4778642822797|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1107|Light purple|Pink|Black vest|Oval|Rasta hat|Tongue_out
376|🟢+3|Nerd Ape Dao #117|143.44395871785403|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/117|Blue|Cream|Flower Hawaii|Glasses|Fastfood|Cigar
377|🟢+1|Nerd Ape Dao #1220|143.27999048432534|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1220|Yellow|Water|Tech jacket|Fasion|Rose headscarf|Cigarette
378|🟢+5|Nerd Ape Dao #293|143.27227666193428|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/293|Red|Zombie|Fastfood|Eyepatch|Newsboy cap|Grin
379|🟢+5|Nerd Ape Dao #230|143.2670913896824|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/230|Pink|White|Brown jacket|Heart|Pink beanie|Tongue_out
380|🔵|Nerd Ape Dao #1366|143.26700248988797|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1366|Green mint|Red|White shirt ribbon|X|Black beanie|Candy
381|🔴-11|Nerd Ape Dao #515|143.0285000220537|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/515|Light purple|Lav|Black sleeveless|White Round|Demon horns|420
382|🟢+3|Nerd Ape Dao #153|143.01209055224018|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/153|Yellow|Tiger|Black vest|Round Glasses|Pink bucket|Pipe
383|🟢+4|Nerd Ape Dao #35|142.97654742516931|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/35|Pink|Robot|Fastfood|Square|Pink bucket|Mouchet
384|🟢+4|Nerd Ape Dao #881|142.9536517302543|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/881|Yellow|White|Pink hoodie|Glasses|Pink beanie|Gold Grillz
385|🟢+1|Nerd Ape Dao #818|142.95172132419668|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/818|Blue|Lav|Pink fur|Fasion|Rasta hat|Tongue_out
386|🟢+3|Nerd Ape Dao #449|142.92869260674283|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/449|Red|Water|Brown vest|Oval|Newsboy cap|Candy
387|🟢+3|Nerd Ape Dao #713|142.91484487363178|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/713|Pink|Gold|Pink hoodie|Wide_eyes|Rose headscarf|Open
388|🟢+3|Nerd Ape Dao #458|142.90472968688752|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/458|Yellow|Gray|Blue vest|Gold|Black top hat|Cigar
389|🔴-16|Nerd Ape Dao #655|142.8995277631083|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/655|Light purple|Light brown|Pirate|Angry|Pirate hat|Smile
390|🔴-15|Nerd Ape Dao #349|142.85156071123245|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/349|Red|Lav|Silverchain|Angry|Rasta hat|420
391|🟢+1|Nerd Ape Dao #1072|142.7505432535629|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1072|Yellow|Tiger|Purple hoodie|Red|Gold hair|Cigar
392|🔴-10|Nerd Ape Dao #46|142.74635907552923|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/46|Green mint|Cream|Brown vest|Hearteye|Demon horns|Grin
393|🟢+1|Nerd Ape Dao #172|142.68399561560338|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/172|Pink|Cream|Tech jacket|Oval|Black beanie|Grillz
394|🟢+3|Nerd Ape Dao #494|142.57144981041205|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/494|Beige|Gold|Rasta hawaii|Demon|Gold hair|420
395|🟢+3|Nerd Ape Dao #1035|142.54013140435552|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1035|Beige|Light brown|Judo|Red|Adventure hat|Cigar
396|🟢+3|Nerd Ape Dao #1111|142.47087566470944|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1111|Beige|Cream|Judo|Faded|Pirate hat|Close
397|🟢+3|Nerd Ape Dao #11|142.47068848425633|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/11|Pink|Light brown|Pirate|ETH|Propeller cap|420
398|🟢+3|Nerd Ape Dao #940|142.41535766067105|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/940|Red|White|Pink fur|ETH|Pink bucket|Sneaky
399|🟢+3|Nerd Ape Dao #618|142.35879558964433|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/618|Pink|Water|Yellow shirt|Fasion|Pirate hat|Cigar
400|🔴-4|Nerd Ape Dao #519|142.3562431423039|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/519|Blue|Red|Purple hoodie|ETH|Propeller cap|Candy
401|🟢+3|Nerd Ape Dao #1012|142.25599292996102|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1012|Beige|Tiger|Black sleeveless|Hearteye|Blue headscarf|Burger
402|🟢+4|Nerd Ape Dao #207|142.22434321582946|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/207|Red|Robot|Fastfood|Round Glasses|Gold hair|Pipe
403|🟢+4|Nerd Ape Dao #43|142.21675646064878|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/43|Yellow|Light brown|Pirate|Gold|Propeller cap|Smile
404|🟢+4|Nerd Ape Dao #1177|142.16848583914646|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1177|Red|Light brown|Pink fur|Gold|Cowboy hat|Gum
405|🟢+5|Nerd Ape Dao #903|142.13773520180158|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/903|Green mint|Light brown|Black suit|Shy|Pink bucket|420
406|🟢+5|Nerd Ape Dao #512|142.09914142193608|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/512|Yellow|Dark brown|Yellow shirt|X|Pink bucket|Grin
407|🔴-4|Nerd Ape Dao #646|142.05884660989318|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/646|Yellow|Red|Purple hoodie|Oval|Propeller cap|Gold Grillz
408|🟢+5|Nerd Ape Dao #1106|142.0588291307106|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1106|Beige|Robot|Purple hoodie|White Round|Blue headscarf|Gold Grillz
409|🟢+5|Nerd Ape Dao #770|142.0438654558402|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/770|Light purple|Lav|Adventure|Red|Gold hair|Open
410|🔴-17|Nerd Ape Dao #419|142.03881607197675|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/419|Yellow|Light brown|Goldchain|Glasses|Demon horns|Open
411|🟢+6|Nerd Ape Dao #1099|141.98973301859172|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1099|Yellow|Black|Judo|Black Nerd|Pink bucket|Candy
412|🟢+6|Nerd Ape Dao #1064|141.91999106539166|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1064|Beige|Zombie|Stripedtee|Wide_eyes|Propeller cap|Cigar
413|🟢+6|Nerd Ape Dao #808|141.91050169265958|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/808|Yellow|Gray|Brown vest|Cyberpunk|Gold hair|Gum
414|🟢+6|Nerd Ape Dao #607|141.90250803873462|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/607|Yellow|Cream|Tech jacket|Cyberpunk|Red bob|Sneaky
415|🟢+6|Nerd Ape Dao #846|141.88772450504624|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/846|Green mint|Zombie|Dark blue suit|X|Black top hat|Close
416|🟢+8|Nerd Ape Dao #286|141.79105430480232|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/286|Green mint|Water|Overalls|Wide_eyes|Blue headscarf|Pipe
417|🟢+10|Nerd Ape Dao #1048|141.7436932397706|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1048|Green mint|Tiger|White shirt ribbon|Oneeye|Pirate hat|Candy
418|🟢+7|Nerd Ape Dao #1003|141.73910844823268|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1003|Blue|White|Tech jacket|Black Nerd|Pink bucket|Mouchet
419|🟢+9|Nerd Ape Dao #1092|141.7292435821591|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1092|Light purple|White|Black suit|ETH|Staw hat|Mouchet
420|🟢+9|Nerd Ape Dao #474|141.72667811839324|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/474|Yellow|White|Tech jacket|Square|Apple|Candy
421|🟢+5|Nerd Ape Dao #1023|141.72014780412258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1023|Blue|Gray|Judo|Oneeye|Apple|Grin
422|🟢+8|Nerd Ape Dao #1236|141.6994221049666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1236|Pink|Gold|Blue vest|Dizzy|Pirate hat|Mouchet
423|🟢+8|Nerd Ape Dao #306|141.69907536913513|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/306|Beige|Gold|White shirt ribbon|Glasses|Blue cap|Close
424|🔴-2|Nerd Ape Dao #192|141.63384611345694|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/192|Pink|Red|Black leather|Close|Red bob|Close
425|🟢+7|Nerd Ape Dao #1240|141.6188436484335|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1240|Blue|Tiger|Tuxedo|Red|Pink beanie|Grillz
426|🔴-31|Nerd Ape Dao #1222|141.60956601504202|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1222|Yellow|Zombie|White fur|ETH|Fastfood|Pipe
427|🟢+6|Nerd Ape Dao #960|141.60950914034476|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/960|Yellow|Gold|White shirt ribbon|Demon|White bucket hat|Smile
428|🟢+6|Nerd Ape Dao #1258|141.5351228981112|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1258|Blue|Gold|Flower Hawaii|Cyberpunk|Cowboy hat|Smile
429|🟢+6|Nerd Ape Dao #1019|141.5202575916703|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1019|Blue|Gray|Overalls|ETH|Gold hair|420
430|🟢+7|Nerd Ape Dao #744|141.50290721669617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/744|Pink|Dark brown|White singlet|Close|None|Sneaky
431|🟢+7|Nerd Ape Dao #21|141.46345393076564|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/21|Pink|White|Sheriff|Gold|Adventure hat|420
432|🟢+7|Nerd Ape Dao #1311|141.44095039644438|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1311|Light purple|Gold|Black sleeveless|Hearteye|Rose headscarf|Open
433|🔴-21|Nerd Ape Dao #794|141.40158669595232|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/794|Red|Water|Pink fur|Square|Demon horns|Mouchet
434|🟢+6|Nerd Ape Dao #26|141.38605392022865|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/26|Pink|Gray|Blue vest|3D|Pirate hat|Tongue_out
435|🟢+1|Nerd Ape Dao #994|141.32998006119462|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/994|Red|Zombie|Brown vest|Dizzy|Black top hat|Cigarette
436|🔴-21|Nerd Ape Dao #677|141.32949079349254|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/677|Yellow|Light brown|Black hoodie|Close|Demon horns|Gold Grillz
437|🟡|Nerd Ape Dao #1377|141.3203568374538|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1377|Blue|Red|White fur|Angry|Demon horns|Cigarette
438|🟢+3|Nerd Ape Dao #308|141.31817810457517|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/308|Yellow|Zombie|Hawaii|Hearteye|Red bob|Smile
439|🟢+3|Nerd Ape Dao #1375|141.29243728606303|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1375|Red|White|None|Close|None|Close
440|🟢+3|Nerd Ape Dao #49|141.27063508397805|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/49|Pink|Zombie|Black hoodie|White Round|Green beanie|Gold Grillz
441|🟢+3|Nerd Ape Dao #331|141.2474537037037|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/331|Yellow|Black|Brown coat|Square|Apple|Close
442|🟢+3|Nerd Ape Dao #359|141.21657145802826|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/359|Yellow|Robot|Purple hoodie|Gold|Gold hair|Open
443|🔴-34|Nerd Ape Dao #262|141.16234061530062|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/262|Yellow|Pink|Judo|Angry|Green beret|Cigarette
444|🟢+2|Nerd Ape Dao #48|141.13237279586164|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/48|Beige|Lav|Dark blue suit|Gold|Adventure hat|Mouchet
445|🟢+2|Nerd Ape Dao #657|141.11414038274634|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/657|Yellow|Zombie|Stripedtee|Close|Newsboy cap|420
446|🔴-41|Nerd Ape Dao #1293|140.99850066584833|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1293|Light purple|Red|White fur|Dizzy|Pink bucket|Grillz
447|🟢+2|Nerd Ape Dao #1120|140.98011904037705|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1120|Red|Tiger|Red singlet|Round Glasses|Black beanie|Gum
448|🟢+2|Nerd Ape Dao #837|140.94444998170422|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/837|Red|Pink|Silverchain|ETH|Pirate hat|Gum
449|🟢+2|Nerd Ape Dao #1100|140.92292048925322|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1100|Red|Tiger|Flower Hawaii|Close|Adventure hat|420
450|🟢+2|Nerd Ape Dao #170|140.9225544753324|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/170|Pink|Robot|Purple hoodie|X|Propeller cap|Close
451|🟢+3|Nerd Ape Dao #516|140.88637989706015|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/516|Light purple|White|Sheriff|Oval|Fastfood|Burger
452|🟢+3|Nerd Ape Dao #167|140.81633437571102|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/167|Light purple|Robot|Stripedtee|Gold|Adventure hat|Candy
453|🔴-37|Nerd Ape Dao #639|140.78525360181055|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/639|Green mint|Light brown|White fur|Hearteye|Red bob|Cigarette
454|🟢+2|Nerd Ape Dao #542|140.73928309744372|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/542|Red|Light brown|Black vest|Close|Rose headscarf|Grillz
455|🟢+2|Nerd Ape Dao #653|140.7000182962224|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/653|Red|Lav|Stripedtee|White Round|Green beanie|Grin
456|🔴-3|Nerd Ape Dao #849|140.69204268301706|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/849|Green mint|Red|Fastfood|Glasses|Blue cap|Cigar
457|🟢+1|Nerd Ape Dao #810|140.6469463078097|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/810|Blue|Lav|Black jacket|Round Glasses|Black top hat|Candy
458|🟢+1|Nerd Ape Dao #1291|140.6018053828754|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1291|Green mint|Black|Brown coat|Glasses|Black top hat|Burger
459|🔴-36|Nerd Ape Dao #930|140.53538332878838|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/930|Blue|Gold|White fur|X|Pink beanie|Cigarette
460|🔵|Nerd Ape Dao #667|140.53305038543976|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/667|Light purple|Pink|Tuxedo|Red|Newsboy cap|Grillz
461|🟢+1|Nerd Ape Dao #137|140.5160518023845|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/137|Red|Tiger|Rasta hawaii|Close|Rasta hat|420
462|🟢+1|Nerd Ape Dao #935|140.51241412145626|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/935|Green mint|Gold|Black hoodie|Demon|Green beanie|Candy
463|🟢+2|Nerd Ape Dao #1334|140.42377836270134|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1334|Green mint|Pink|Pink hoodie|Close|Apple|Sneaky
464|🟢+3|Nerd Ape Dao #373|140.40663147795684|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/373|Red|Lav|Brown vest|Cyberpunk|Blue cap|Open
465|🟢+3|Nerd Ape Dao #1161|140.39650974666935|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1161|Green mint|Dark brown|White singlet|Faded|None|420
466|🔴-18|Nerd Ape Dao #1080|140.35172934429022|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1080|Pink|Cream|Brown coat|Oneeye|Demon horns|Open
467|🔴-6|Nerd Ape Dao #950|140.30456706685473|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/950|Yellow|Red|Brown vest|Sleepy|Pink bucket|Smile
468|🟢+1|Nerd Ape Dao #603|140.28124456131084|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/603|Light purple|Robot|Red singlet|Eyepatch|Gold hair|Tongue_out
469|🔴-3|Nerd Ape Dao #1168|140.20807078007962|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1168|Green mint|Red|Stripedtee|Demon|Staw hat|Smile
470|🔴-6|Nerd Ape Dao #1196|140.1877830626379|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1196|Blue|Red|Overalls|Hearteye|Fastfood|420
471|🟢+3|Nerd Ape Dao #160|140.0739689335906|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/160|Beige|Gold|Brown coat|Faded|Green beret|420
472|🟢+3|Nerd Ape Dao #509|140.0441768499263|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/509|Beige|Gold|Black leather|Black Nerd|Blue headscarf|Tongue_out
473|🟢+3|Nerd Ape Dao #988|140.0398270158268|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/988|Pink|Tiger|Brown vest|Round Glasses|Fastfood|Mouchet
474|🟢+3|Nerd Ape Dao #210|139.97824413819367|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/210|Light purple|Zombie|Blue vest|Round Glasses|Black beanie|420
475|🟢+3|Nerd Ape Dao #1028|139.9314429034509|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1028|Red|Gray|White shirt ribbon|Demon|Black beanie|Pipe
476|🟢+3|Nerd Ape Dao #290|139.8997413099974|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/290|Beige|Tiger|Flower Hawaii|Cyberpunk|Gold hair|Sneaky
477|🟢+3|Nerd Ape Dao #832|139.79264597366915|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/832|Blue|White|Goldchain|Demon|Black beanie|Gold Grillz
478|🟢+3|Nerd Ape Dao #1238|139.79242229081507|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1238|Green mint|Tiger|Black jacket|Round Glasses|Pirate hat|Sneaky
479|🟢+3|Nerd Ape Dao #120|139.7721171544178|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/120|Pink|Gray|Sheriff|Round Glasses|Blue cap|Tongue_out
480|🟢+4|Nerd Ape Dao #322|139.7622584111164|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/322|Yellow|White|Fastfood|Oval|Fastfood|Close
481|🟢+4|Nerd Ape Dao #450|139.74172579168717|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/450|Green mint|Water|Dark blue suit|Oneeye|Pink bucket|Burger
482|🟢+5|Nerd Ape Dao #36|139.66757973556764|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/36|Pink|Gold|Yellow shirt|Oneeye|Pink beanie|Sneaky
483|🟢+5|Nerd Ape Dao #880|139.65446138211382|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/880|Yellow|Black|Blue vest|Wide_eyes|Red bob|420
484|🟢+5|Nerd Ape Dao #1158|139.62529263471473|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1158|Yellow|Tiger|Red singlet|Close|Fastfood|Open
485|🔴-15|Nerd Ape Dao #834|139.44368990212118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/834|Blue|Gray|Pink fur|Angry|Cowboy hat|Close
486|🔴-15|Nerd Ape Dao #1349|139.4205682303729|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1349|Red|Dark brown|Pirate|Angry|White bucket hat|Gold Grillz
487|🔴-14|Nerd Ape Dao #716|139.38438546292286|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/716|Light purple|White|Pink hoodie|Fasion|Demon horns|Grillz
488|🟢+2|Nerd Ape Dao #547|139.35443092817894|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/547|Green mint|Gold|Overalls|Glasses|Green beanie|Candy
489|🟢+3|Nerd Ape Dao #1084|139.3460370123659|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1084|Yellow|Zombie|Overalls|Red Cat|Apple|420
