rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
660|🟢+9|Nerd Ape Dao #174|134.7166540944501|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/174|Pink|Water|Black jacket|Oval|Staw hat|Smile
661|🟢+10|Nerd Ape Dao #871|134.61614469017135|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/871|Pink|Tiger|Blue vest|Oval|Staw hat|420
662|🔴-35|Nerd Ape Dao #1302|134.60066817103763|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1302|Yellow|Tiger|Tuxedo|Eyepatch|Apple|Grillz
663|🟢+12|Nerd Ape Dao #1314|134.54900876743528|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1314|Yellow|Cream|Black sleeveless|Gold|Black beanie|Gum
664|🔴-29|Nerd Ape Dao #952|134.51591443196148|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/952|Blue|Pink|White fur|Wide_eyes|Blue headscarf|Open
665|🟢+2|Nerd Ape Dao #1269|134.45736296136937|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1269|Blue|Zombie|Red singlet|Red Cat|Newsboy cap|Grin
666|🟢+11|Nerd Ape Dao #123|134.4537683043301|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/123|Blue|Black|Hawaii|Oval|Red bob|Gold Grillz
667|🟢+9|Nerd Ape Dao #196|134.4511593475033|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/196|Blue|Light brown|Goldchain|Faded|Demon horns|Pipe
668|🟢+5|Nerd Ape Dao #47|134.4392080275427|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/47|Red|Robot|Rasta hawaii|Hearteye|White bucket hat|Cigar
669|🔴-32|Nerd Ape Dao #13|134.39498657791427|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/13|Green mint|Gray|White fur|Round Glasses|Demon horns|Mouchet
670|🔴-30|Nerd Ape Dao #421|134.3911477947926|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/421|Red|Gold|White fur|Faded|Biker helmet|Burger
671|🟢+17|Nerd Ape Dao #1251|134.3766223211479|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1251|Beige|Red|Pink fur|Oval|Biker helmet|Grin
672|🟢+15|Nerd Ape Dao #778|134.37113470396412|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/778|Blue|White|Purple hoodie|Glasses|White bucket hat|Gold Grillz
673|🟢+7|Nerd Ape Dao #274|134.34717807989662|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/274|Yellow|Robot|Brown vest|White Round|Pink beanie|Mouchet
674|🟢+16|Nerd Ape Dao #75|134.29670977885888|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/75|Beige|Zombie|Black sleeveless|Demon|Adventure hat|Gum
675|🟢+10|Nerd Ape Dao #875|134.2822381241188|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/875|Light purple|Light brown|Pink fur|Round Glasses|White bucket hat|Gum
676|🟢+15|Nerd Ape Dao #199|134.25721053237987|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/199|Beige|Dark brown|Pink fur|3D|Blue headscarf|Tongue_out
677|🟢+2|Nerd Ape Dao #156|134.22841002894486|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/156|Blue|Light brown|Brown vest|Heart|Propeller cap|Cigarette
678|🟢+4|Nerd Ape Dao #51|134.21283603205495|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/51|Blue|Lav|Goldchain|Faded|Blue cap|Grin
679|🟢+15|Nerd Ape Dao #707|134.1943667444454|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/707|Red|White|Black suit|Red Cat|Gold hair|Pipe
680|🟢+4|Nerd Ape Dao #954|134.17895912609373|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/954|Light purple|Cream|Brown vest|Oval|Black beanie|Open
681|🟢+8|Nerd Ape Dao #1229|134.15677814383264|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1229|Yellow|Pink|Judo|Oval|Adventure hat|Sneaky
682|🟢+13|Nerd Ape Dao #1116|134.13873181809626|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1116|Red|Dark brown|Black sleeveless|Hearteye|Rasta hat|Pipe
683|🔴-9|Nerd Ape Dao #65|134.12648196481564|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/65|Green mint|Red|Yellow shirt|Oval|Blue cap|Sneaky
684|🟢+8|Nerd Ape Dao #1127|134.05010330560822|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1127|Green mint|Robot|Black suit|Close|Cowboy hat|Grin
685|🟢+12|Nerd Ape Dao #578|134.00977544781665|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/578|Blue|Cream|Black leather|Demon|Gold hair|Gold Grillz
686|🟢+10|Nerd Ape Dao #1136|134.00196512308855|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1136|Light purple|Gold|None|Fasion|Red bob|Grillz
687|🔴-17|Nerd Ape Dao #62|133.99134881472492|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/62|Pink|Zombie|Silverchain|Round Glasses|Blue headscarf|Candy
688|🟢+10|Nerd Ape Dao #735|133.98261104691363|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/735|Light purple|Zombie|Black jacket|White Round|Black beanie|420
689|🟢+11|Nerd Ape Dao #455|133.96699600518963|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/455|Green mint|Dark brown|Yellow shirt|Red Cat|Green beret|Grillz
690|🔴-47|Nerd Ape Dao #1272|133.93724140905047|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1272|Light purple|Light brown|Goldchain|Angry|Cowboy hat|420
691|🟢+10|Nerd Ape Dao #1039|133.92336897313263|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1039|Red|Tiger|Black leather|X|White bucket hat|420
692|🔴-20|Nerd Ape Dao #1283|133.89827145256555|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1283|Blue|Zombie|Red tee|Eyepatch|Rasta hat|Smile
693|🔴-15|Nerd Ape Dao #314|133.8911841226841|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/314|Pink|Dark brown|Fastfood|Eyepatch|Cowboy hat|Mouchet
694|🔴-11|Nerd Ape Dao #659|133.85753435525262|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/659|Light purple|Robot|Dark blue suit|Cyberpunk|Red bob|Cigar
695|🔴-42|Nerd Ape Dao #469|133.81377470427617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/469|Light purple|Tiger|Purple hoodie|Angry|Biker helmet|Grin
696|🟢+9|Nerd Ape Dao #1183|133.78323652719962|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1183|Red|Lav|Black tee|Wide_eyes|Rose headscarf|420
697|🔴-16|Nerd Ape Dao #1224|133.732533530329|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1224|Light purple|Dark brown|Blue vest|Heart|Pirate hat|Close
698|🔴-40|Nerd Ape Dao #983|133.6664964484973|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/983|Blue|Red|Black vest|Angry|Adventure hat|Cigar
699|🔵|Nerd Ape Dao #933|133.6284923600073|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/933|Blue|Water|Pirate|Cyberpunk|Propeller cap|Grin
700|🟢+10|Nerd Ape Dao #360|133.55984075747705|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/360|Light purple|White|White singlet|X|Apple|Gum
701|🟢+13|Nerd Ape Dao #1139|133.55229393441732|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1139|Pink|Zombie|Black hoodie|Fasion|White bucket hat|Grillz
702|🟢+10|Nerd Ape Dao #470|133.5494287705522|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/470|Light purple|Water|Black vest|Fasion|Cowboy hat|Candy
703|🟢+8|Nerd Ape Dao #984|133.52733009866114|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/984|Beige|Black|Brown coat|Shy|White bucket hat|Pipe
704|🟢+9|Nerd Ape Dao #141|133.51203699566042|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/141|Light purple|Water|Hawaii|Close|Demon horns|Cigar
705|🔴-3|Nerd Ape Dao #1310|133.50367724752175|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1310|Red|Gray|Black suit|Oneeye|Green beret|Sneaky
706|🟢+10|Nerd Ape Dao #1051|133.4555045124171|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1051|Beige|White|Blue vest|Wide_eyes|Demon horns|Smile
707|🟢+2|Nerd Ape Dao #1165|133.3826472913782|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1165|Green mint|Tiger|White shirt ribbon|Sleepy|Fastfood|Cigarette
708|🟢+7|Nerd Ape Dao #741|133.2869617663017|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/741|Light purple|Gold|Overalls|Dizzy|Black top hat|Open
709|🟢+15|Nerd Ape Dao #803|133.27908399166006|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/803|Beige|Zombie|Black vest|Fasion|Fastfood|Mouchet
710|🟢+8|Nerd Ape Dao #552|133.18824641397617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/552|Yellow|White|Black hoodie|Faded|Blue headscarf|Cigarette
711|🟡|Nerd Ape Dao #1378|133.13240337455088|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1378|Yellow|Black|Stripedtee|Angry|Green beanie|Sneaky
712|🔴-9|Nerd Ape Dao #865|133.07093259117525|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/865|Light purple|White|Overalls|Close|Pirate hat|Smile
713|🟢+10|Nerd Ape Dao #260|133.03864844740187|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/260|Green mint|Light brown|Pirate|Shy|Biker helmet|Sneaky
714|🟢+15|Nerd Ape Dao #433|133.03541868278631|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/433|Pink|Light brown|Overalls|Hearteye|Pink beanie|Close
715|🟢+2|Nerd Ape Dao #989|132.99247623818042|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/989|Blue|Gray|Pirate|3D|White bucket hat|Cigarette
716|🟢+9|Nerd Ape Dao #18|132.99185945494085|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/18|Blue|Cream|Yellow shirt|Glasses|White bucket hat|Sneaky
717|🟢+2|Nerd Ape Dao #806|132.9713922711992|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/806|Pink|Black|Fastfood|Red Cat|Newsboy cap|Pipe
718|🟢+2|Nerd Ape Dao #951|132.96880903415564|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/951|Yellow|Gray|Rasta hawaii|Wide_eyes|Staw hat|Sneaky
719|🔴-12|Nerd Ape Dao #848|132.96712996131956|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/848|Blue|Robot|Black vest|Dizzy|Green beanie|Sneaky
720|🟢+2|Nerd Ape Dao #693|132.95812570189403|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/693|Yellow|Light brown|Black vest|ETH|Blue cap|Mouchet
721|🟢+6|Nerd Ape Dao #80|132.93812090416077|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/80|Beige|Tiger|Sheriff|Heart|Green beret|Burger
722|🟢+6|Nerd Ape Dao #862|132.92896095255676|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/862|Beige|White|Pink hoodie|White Round|Propeller cap|Open
723|🔴-30|Nerd Ape Dao #249|132.9024000235332|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/249|Beige|Red|Tuxedo|Eyepatch|Red bob|Smile
724|🟢+6|Nerd Ape Dao #914|132.89263500306768|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/914|Yellow|Robot|Sheriff|3D|White bucket hat|Grin
725|🟢+7|Nerd Ape Dao #56|132.89160401118866|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/56|Red|Robot|Black vest|Oneeye|Cowboy hat|Close
726|🟢+11|Nerd Ape Dao #1266|132.86980842106883|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1266|Beige|White|Red tee|Red|Pink bucket|Grin
727|🟢+11|Nerd Ape Dao #1006|132.86200886242483|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1006|Red|Gold|Black tee|Hearteye|Biker helmet|Grin
728|🔴-24|Nerd Ape Dao #1217|132.83620594836873|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1217|Pink|Gold|White fur|Glasses|Black beanie|Smile
729|🔴-3|Nerd Ape Dao #211|132.82695788591897|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/211|Red|White|Brown coat|Cyberpunk|Fastfood|Tongue_out
730|🔴-70|Nerd Ape Dao #459|132.79586168144556|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/459|Light purple|Light brown|Stripedtee|Eyepatch|Staw hat|Pipe
731|🟢+3|Nerd Ape Dao #309|132.76750116408996|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/309|Blue|Gold|Goldchain|Wide_eyes|Adventure hat|Sneaky
732|🟢+3|Nerd Ape Dao #238|132.6921522349825|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/238|Light purple|Pink|Rasta hawaii|White Round|Fastfood|Open
733|🟢+3|Nerd Ape Dao #640|132.64011336042844|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/640|Yellow|Gray|Black jacket|Dizzy|Green beret|Grillz
734|🟢+6|Nerd Ape Dao #910|132.61929493674177|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/910|Green mint|Pink|Red singlet|Wide_eyes|Cowboy hat|Sneaky
735|🔴-2|Nerd Ape Dao #840|132.59442643986606|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/840|Yellow|Pink|Judo|White Round|Newsboy cap|Grin
736|🔴-71|Nerd Ape Dao #107|132.55792782105888|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/107|Blue|Tiger|Silverchain|Angry|Blue headscarf|Burger
737|🟢+5|Nerd Ape Dao #136|132.5160577483558|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/136|Light purple|Dark brown|Green jacket|Glasses|Propeller cap|Cigarette
738|🟢+12|Nerd Ape Dao #768|132.46924622088295|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/768|Beige|White|Black tee|Round Glasses|Demon horns|Gold Grillz
739|🔴-53|Nerd Ape Dao #1364|132.44738435096673|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1364|Blue|Dark brown|White shirt ribbon|Angry|Green beanie|Mouchet
740|🟢+7|Nerd Ape Dao #1250|132.42902643404568|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1250|Red|Pink|Blue vest|Close|Cowboy hat|Open
741|🟢+11|Nerd Ape Dao #446|132.3742142313741|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/446|Pink|Black|Overalls|White Round|Apple|Gum
742|🟢+7|Nerd Ape Dao #686|132.30861923099363|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/686|Pink|Gray|Red singlet|Fasion|Rose headscarf|Tongue_out
743|🟢+17|Nerd Ape Dao #576|132.3015736013311|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/576|Yellow|Dark brown|Brown coat|Red Cat|Gold hair|Grin
744|🟢+13|Nerd Ape Dao #572|132.28487986489367|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/572|Blue|Light brown|Sheriff|Dizzy|Fastfood|Grin
745|🔴-39|Nerd Ape Dao #972|132.27655391976165|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/972|Pink|Red|Pink fur|Angry|Adventure hat|Tongue_out
746|🟢+10|Nerd Ape Dao #958|132.20694581080954|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/958|Beige|Lav|Green jacket|Fasion|Pink beanie|Open
747|🟢+4|Nerd Ape Dao #413|132.13769960066764|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/413|Yellow|Light brown|Black jacket|Shy|Apple|Cigarette
748|🔴-2|Nerd Ape Dao #718|132.1270680715807|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/718|Red|Dark brown|Sheriff|Cyberpunk|Gold hair|Open
749|🟢+10|Nerd Ape Dao #1060|132.1158026399717|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1060|Red|Dark brown|Brown coat|Close|Blue cap|Tongue_out
750|🟢+14|Nerd Ape Dao #440|132.067222667461|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/440|Green mint|Dark brown|Yellow shirt|Black Nerd|Rose headscarf|Smile
751|🟢+2|Nerd Ape Dao #887|132.0505107702897|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/887|Blue|Red|Goldchain|Cyberpunk|Pink beanie|Close
752|🔴-44|Nerd Ape Dao #12|132.04397025679933|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/12|Beige|Red|Stripedtee|Fasion|Fastfood|Burger
753|🔴-8|Nerd Ape Dao #1286|132.01447605012945|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1286|Pink|Gray|White shirt ribbon|Faded|Blue cap|Open
754|🟢+13|Nerd Ape Dao #499|132.0093044672347|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/499|Beige|Red|Red tee|Round Glasses|Blue headscarf|Pipe
755|🔴-1|Nerd Ape Dao #287|131.98142447310647|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/287|Green mint|Gold|Pirate|Heart|Green beanie|Grin
756|🟢+2|Nerd Ape Dao #1172|131.9482680181526|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1172|Beige|Lav|Hawaii|Round Glasses|Green beanie|Pipe
757|🔴-18|Nerd Ape Dao #395|131.9373816565888|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/395|Beige|Robot|Green jacket|3D|Pirate hat|Cigar
758|🟢+4|Nerd Ape Dao #1146|131.85869717369405|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1146|Pink|Tiger|Black jacket|Hearteye|Blue cap|Pipe
759|🟢+11|Nerd Ape Dao #1135|131.84299779322936|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1135|Blue|Cream|Black leather|Wide_eyes|Red bob|Tongue_out
760|🔴-39|Nerd Ape Dao #845|131.84057074546214|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/845|Blue|Tiger|Stripedtee|Sleepy|Pink bucket|Grin
761|🟢+4|Nerd Ape Dao #706|131.80220125499392|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/706|Yellow|Dark brown|Fastfood|Fasion|Blue cap|Gold Grillz
762|🔴-18|Nerd Ape Dao #126|131.78671291814672|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/126|Green mint|Black|Goldchain|Cyberpunk|Green beanie|Grillz
763|🔴-2|Nerd Ape Dao #178|131.78118665702138|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/178|Pink|Water|Black sleeveless|Wide_eyes|Green beanie|Tongue_out
764|🟢+4|Nerd Ape Dao #1017|131.7616000512985|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1017|Light purple|Robot|Black hoodie|Demon|Black beanie|Mouchet
765|🟢+4|Nerd Ape Dao #705|131.75982264136636|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/705|Red|White|Black hoodie|Faded|Rasta hat|Cigarette
766|🔴-25|Nerd Ape Dao #233|131.73429891227704|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/233|Yellow|Tiger|Tuxedo|Red|Newsboy cap|Pipe
767|🟢+8|Nerd Ape Dao #805|131.6981266674334|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/805|Light purple|Zombie|White singlet|Dizzy|Gold hair|Gold Grillz
768|🟢+9|Nerd Ape Dao #924|131.6937055432798|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/924|Light purple|Red|White singlet|Hearteye|Rose headscarf|Close
769|🟢+11|Nerd Ape Dao #475|131.6634434719583|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/475|Light purple|Cream|Overalls|Black Nerd|Pink beanie|Grillz
770|🟢+8|Nerd Ape Dao #568|131.65064560955085|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/568|Beige|Light brown|Judo|Oval|Adventure hat|420
771|🟢+10|Nerd Ape Dao #1308|131.6317039223734|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1308|Light purple|White|Dark blue suit|Oneeye|Rasta hat|420
772|🟢+10|Nerd Ape Dao #497|131.62626839794012|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/497|Blue|Cream|Dark blue suit|Oneeye|Propeller cap|Grillz
773|🟢+3|Nerd Ape Dao #668|131.6142646107164|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/668|Light purple|Black|Black hoodie|Faded|Apple|Close
774|🟢+9|Nerd Ape Dao #899|131.61179516019286|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/899|Light purple|Pink|Rasta hawaii|Wide_eyes|Propeller cap|Grin
775|🔴-3|Nerd Ape Dao #663|131.57150480832325|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/663|Blue|Gray|Black jacket|Close|Black top hat|Pipe
776|🔴-45|Nerd Ape Dao #1152|131.568727179948|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1152|Green mint|White|Stripedtee|Sleepy|Fastfood|Gum
777|🟢+10|Nerd Ape Dao #235|131.5649045424269|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/235|Pink|Dark brown|Pink hoodie|Wide_eyes|Pink beanie|420
778|🟢+11|Nerd Ape Dao #278|131.48275361521007|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/278|Blue|White|Brown vest|Round Glasses|Adventure hat|Close
779|🟢+11|Nerd Ape Dao #764|131.47985142739478|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/764|Yellow|Tiger|Overalls|Square|Demon horns|Grin
780|🔴-32|Nerd Ape Dao #246|131.43810735228053|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/246|Beige|Gray|Red singlet|Cyberpunk|Newsboy cap|Burger
781|🔴-10|Nerd Ape Dao #222|131.36083825374232|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/222|Green mint|Light brown|Yellow shirt|Round Glasses|Newsboy cap|Smile
782|🟢+6|Nerd Ape Dao #922|131.34654580183096|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/922|Pink|Dark brown|Black vest|Fasion|Rasta hat|Cigarette
783|🔴-17|Nerd Ape Dao #214|131.31709317878205|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/214|Light purple|Robot|Black hoodie|Cyberpunk|Apple|Cigarette
784|🔴-11|Nerd Ape Dao #4|131.3131489828859|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/4|Light purple|White|Black vest|Glasses|Blue cap|Sneaky
785|🟢+1|Nerd Ape Dao #190|131.31083920369184|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/190|Green mint|Black|Goldchain|Oval|Pink beanie|Burger
786|🔴-12|Nerd Ape Dao #24|131.28684350081923|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/24|Pink|Gray|Dark blue suit|Wide_eyes|Blue cap|Gum
787|🔴-3|Nerd Ape Dao #158|131.22569278042948|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/158|Beige|Black|Black sleeveless|Glasses|Newsboy cap|Gold Grillz
788|🔴-25|Nerd Ape Dao #139|131.18151443402934|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/139|Pink|Water|White singlet|Faded|Pirate hat|Open
789|🟢+8|Nerd Ape Dao #1123|131.11068863067942|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1123|Yellow|Cream|Flower Hawaii|Heart|Staw hat|Grin
790|🟢+8|Nerd Ape Dao #203|131.10384352151812|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/203|Pink|Tiger|Judo|Black Nerd|Adventure hat|Grin
