rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
695|🟢+9|Nerd Ape Dao #141|133.9482148007375|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/141|Light purple|Water|Hawaii|Close|Demon horns|Cigar
696|🔴-27|Nerd Ape Dao #13|133.92280009352152|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/13|Green mint|Gray|White fur|Round Glasses|Demon horns|Mouchet
697|🟢+25|Nerd Ape Dao #862|133.9182119856438|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/862|Beige|White|Pink hoodie|White Round|Propeller cap|Open
698|🔴-31|Nerd Ape Dao #196|133.88737856422932|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/196|Blue|Light brown|Goldchain|Faded|Demon horns|Pipe
699|🔴-44|Nerd Ape Dao #1263|133.8508006963763|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1263|Yellow|Gray|Rasta hawaii|Round Glasses|Gold hair|Smile
700|🔴-43|Nerd Ape Dao #491|133.82865730916564|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/491|Yellow|Gold|White shirt ribbon|Heart|Black beanie|Sneaky
701|🟢+15|Nerd Ape Dao #18|133.78172390506236|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/18|Blue|Cream|Yellow shirt|Glasses|White bucket hat|Sneaky
702|🟢+22|Nerd Ape Dao #914|133.74536204574463|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/914|Yellow|Robot|Sheriff|3D|White bucket hat|Grin
703|🔴-6|Nerd Ape Dao #1224|133.67141264048198|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1224|Light purple|Dark brown|Blue vest|Heart|Pirate hat|Close
704|🟢+32|Nerd Ape Dao #107|133.6378203182187|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/107|Blue|Tiger|Silverchain|Angry|Blue headscarf|Burger
705|🔴-61|Nerd Ape Dao #1115|133.61083258629102|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1115|Yellow|Robot|Judo|Heart|Cowboy hat|Open
706|🟢+8|Nerd Ape Dao #433|133.57729566343087|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/433|Pink|Light brown|Overalls|Hearteye|Pink beanie|Close
707|🔴-7|Nerd Ape Dao #360|133.57173364784165|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/360|Light purple|White|White singlet|X|Apple|Gum
708|🔴-3|Nerd Ape Dao #1310|133.55427134907725|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1310|Red|Gray|Black suit|Oneeye|Green beret|Sneaky
709|🔴-13|Nerd Ape Dao #1183|133.5062664545803|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1183|Red|Lav|Black tee|Wide_eyes|Rose headscarf|420
710|🔵|Nerd Ape Dao #552|133.4602078503327|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/552|Yellow|White|Black hoodie|Faded|Blue headscarf|Cigarette
711|🔴-39|Nerd Ape Dao #778|133.4207823894524|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/778|Blue|White|Purple hoodie|Glasses|White bucket hat|Gold Grillz
712|🟢+11|Nerd Ape Dao #249|133.4116272446069|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/249|Beige|Red|Tuxedo|Eyepatch|Red bob|Smile
713|🟢+24|Nerd Ape Dao #136|133.3469617360892|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/136|Light purple|Dark brown|Green jacket|Glasses|Propeller cap|Cigarette
714|🔴-2|Nerd Ape Dao #865|133.30768962801406|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/865|Light purple|White|Overalls|Close|Pirate hat|Smile
715|🟢+14|Nerd Ape Dao #211|133.2374832601749|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/211|Red|White|Brown coat|Cyberpunk|Fastfood|Tongue_out
716|🔴-10|Nerd Ape Dao #1051|133.22923094069105|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1051|Beige|White|Blue vest|Wide_eyes|Demon horns|Smile
717|🔴-18|Nerd Ape Dao #933|133.20794095526747|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/933|Blue|Water|Pirate|Cyberpunk|Propeller cap|Grin
718|🔴-23|Nerd Ape Dao #469|133.18951448697672|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/469|Light purple|Tiger|Purple hoodie|Angry|Biker helmet|Grin
719|🟢+2|Nerd Ape Dao #80|133.18942259504573|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/80|Beige|Tiger|Sheriff|Heart|Green beret|Burger
720|🟢+7|Nerd Ape Dao #1006|133.1677471437027|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1006|Red|Gold|Black tee|Hearteye|Biker helmet|Grin
721|🟢+29|Nerd Ape Dao #440|133.13915382649904|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/440|Green mint|Dark brown|Yellow shirt|Black Nerd|Rose headscarf|Smile
722|🟢+19|Nerd Ape Dao #446|133.09203316031673|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/446|Pink|Black|Overalls|White Round|Apple|Gum
723|🟢+21|Nerd Ape Dao #572|133.08772731458532|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/572|Blue|Light brown|Sheriff|Dizzy|Fastfood|Grin
724|🔴-43|Nerd Ape Dao #1229|133.0477916551995|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1229|Yellow|Pink|Judo|Oval|Adventure hat|Sneaky
725|🔴-90|Nerd Ape Dao #337|133.04002414908246|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/337|Yellow|Black|None|Sleepy|None|Close
726|🔴-28|Nerd Ape Dao #983|133.03086473972658|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/983|Blue|Red|Black vest|Angry|Adventure hat|Cigar
727|🟢+6|Nerd Ape Dao #640|133.030258368334|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/640|Yellow|Gray|Black jacket|Dizzy|Green beret|Grillz
728|🟢+12|Nerd Ape Dao #1250|133.01540974922892|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1250|Red|Pink|Blue vest|Close|Cowboy hat|Open
729|🟢+19|Nerd Ape Dao #718|132.98174607050024|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/718|Red|Dark brown|Sheriff|Cyberpunk|Gold hair|Open
730|🟢+1|Nerd Ape Dao #309|132.90981407699573|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/309|Blue|Gold|Goldchain|Wide_eyes|Adventure hat|Sneaky
731|🟢+16|Nerd Ape Dao #413|132.88241481920028|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/413|Yellow|Light brown|Black jacket|Shy|Apple|Cigarette
732|🟢+20|Nerd Ape Dao #12|132.87527505986378|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/12|Beige|Red|Stripedtee|Fasion|Fastfood|Burger
733|🟢+29|Nerd Ape Dao #126|132.85041059676036|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/126|Green mint|Black|Goldchain|Cyberpunk|Green beanie|Grillz
734|🟢+11|Nerd Ape Dao #972|132.80308973399988|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/972|Pink|Red|Pink fur|Angry|Adventure hat|Tongue_out
735|🔴-70|Nerd Ape Dao #1269|132.7818492988393|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1269|Blue|Zombie|Red singlet|Red Cat|Newsboy cap|Grin
736|🔴-6|Nerd Ape Dao #459|132.7548670720243|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/459|Light purple|Light brown|Stripedtee|Eyepatch|Staw hat|Pipe
737|🟢+14|Nerd Ape Dao #887|132.71863321613162|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/887|Blue|Red|Goldchain|Cyberpunk|Pink beanie|Close
738|🟢+5|Nerd Ape Dao #576|132.7081699515505|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/576|Yellow|Dark brown|Brown coat|Red Cat|Gold hair|Grin
739|🟢+19|Nerd Ape Dao #1146|132.6384631115055|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1146|Pink|Tiger|Black jacket|Hearteye|Blue cap|Pipe
740|🟢+9|Nerd Ape Dao #1060|132.61031566294977|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1060|Red|Dark brown|Brown coat|Close|Blue cap|Tongue_out
741|🟢+31|Nerd Ape Dao #497|132.5707827336676|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/497|Blue|Cream|Dark blue suit|Oneeye|Propeller cap|Grillz
742|🟢+22|Nerd Ape Dao #1017|132.5638624830906|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1017|Light purple|Robot|Black hoodie|Demon|Black beanie|Mouchet
743|🔴-11|Nerd Ape Dao #238|132.55221663418277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/238|Light purple|Pink|Rasta hawaii|White Round|Fastfood|Open
744|🔴-42|Nerd Ape Dao #470|132.49946037251948|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/470|Light purple|Water|Black vest|Fasion|Cowboy hat|Candy
745|🔴-19|Nerd Ape Dao #1266|132.49136691815687|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1266|Beige|White|Red tee|Red|Pink bucket|Grin
746|🟡|Nerd Ape Dao #1389|132.45971722846727|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1389|Blue|White|White shirt ribbon|Faded|Pink bucket|Pipe
747|🟢+24|Nerd Ape Dao #1308|132.35518516572043|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1308|Light purple|White|Dark blue suit|Oneeye|Rasta hat|420
748|🔴-28|Nerd Ape Dao #693|132.27359201597972|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/693|Yellow|Light brown|Black vest|ETH|Blue cap|Mouchet
749|🔴-106|Nerd Ape Dao #1253|132.26567261508444|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1253|Green mint|Black|Brown jacket|Sleepy|Adventure hat|Cigar
750|🔴-35|Nerd Ape Dao #989|132.26053846129085|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/989|Blue|Gray|Pirate|3D|White bucket hat|Cigarette
751|🔴-32|Nerd Ape Dao #848|132.22568337389004|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/848|Blue|Robot|Black vest|Dizzy|Green beanie|Sneaky
752|🟢+17|Nerd Ape Dao #475|132.22234715157816|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/475|Light purple|Cream|Overalls|Black Nerd|Pink beanie|Grillz
753|🟢+4|Nerd Ape Dao #395|132.21950243372035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/395|Beige|Robot|Green jacket|3D|Pirate hat|Cigar
754|🔵|Nerd Ape Dao #499|132.2082084285771|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/499|Beige|Red|Red tee|Round Glasses|Blue headscarf|Pipe
755|🔴-46|Nerd Ape Dao #803|132.19240110669296|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/803|Beige|Zombie|Black vest|Fasion|Fastfood|Mouchet
756|🟢+12|Nerd Ape Dao #924|132.16961680295015|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/924|Light purple|Red|White singlet|Hearteye|Rose headscarf|Close
757|🟢+9|Nerd Ape Dao #233|132.16575773896304|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/233|Yellow|Tiger|Tuxedo|Red|Newsboy cap|Pipe
758|🔴-12|Nerd Ape Dao #958|132.16294135778148|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/958|Beige|Lav|Green jacket|Fasion|Pink beanie|Open
759|🟢+14|Nerd Ape Dao #668|132.1397065897066|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/668|Light purple|Black|Black hoodie|Faded|Apple|Close
760|🟢+15|Nerd Ape Dao #663|132.0982746637261|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/663|Blue|Gray|Black jacket|Close|Black top hat|Pipe
761|🟢+22|Nerd Ape Dao #214|132.0529439160702|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/214|Light purple|Robot|Black hoodie|Cyberpunk|Apple|Cigarette
762|🟢+1|Nerd Ape Dao #178|131.98297974849868|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/178|Pink|Water|Black sleeveless|Wide_eyes|Green beanie|Tongue_out
763|🔴-70|Nerd Ape Dao #314|131.97610585847954|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/314|Pink|Dark brown|Fastfood|Eyepatch|Cowboy hat|Mouchet
764|🟢+21|Nerd Ape Dao #190|131.9630407239223|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/190|Green mint|Black|Goldchain|Oval|Pink beanie|Burger
765|🟢+28|Nerd Ape Dao #1262|131.9584760093711|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1262|Yellow|Cream|Blue vest|Hearteye|Black beanie|Cigar
766|🔴-53|Nerd Ape Dao #260|131.92626531167807|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/260|Green mint|Light brown|Pirate|Shy|Biker helmet|Sneaky
767|🔴-49|Nerd Ape Dao #951|131.91543355851664|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/951|Yellow|Gray|Rasta hawaii|Wide_eyes|Staw hat|Sneaky
768|🔴-9|Nerd Ape Dao #1135|131.88266018093833|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1135|Blue|Cream|Black leather|Wide_eyes|Red bob|Tongue_out
769|🟢+23|Nerd Ape Dao #1357|131.86982812636282|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1357|Blue|Pink|Stripedtee|White Round|Black top hat|Cigarette
770|🔴-5|Nerd Ape Dao #705|131.83883909226654|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/705|Red|White|Black hoodie|Faded|Rasta hat|Cigarette
771|🔴-46|Nerd Ape Dao #56|131.82361910996937|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/56|Red|Robot|Black vest|Oneeye|Cowboy hat|Close
772|🔴-33|Nerd Ape Dao #1364|131.8198886580835|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1364|Blue|Dark brown|White shirt ribbon|Angry|Green beanie|Mouchet
773|🟢+6|Nerd Ape Dao #764|131.8063413002849|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/764|Yellow|Tiger|Overalls|Square|Demon horns|Grin
774|🔴-67|Nerd Ape Dao #1165|131.77544604733123|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1165|Green mint|Tiger|White shirt ribbon|Sleepy|Fastfood|Cigarette
775|🟢+30|Nerd Ape Dao #948|131.69556898163083|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/948|Beige|Red|Black sleeveless|Shy|Propeller cap|Sneaky
776|🔴-20|Nerd Ape Dao #1172|131.67728172649578|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1172|Beige|Lav|Hawaii|Round Glasses|Green beanie|Pipe
777|🟢+19|Nerd Ape Dao #112|131.65893040878333|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/112|Pink|Dark brown|Hawaii|Angry|Rasta hat|Gum
778|🟢+21|Nerd Ape Dao #936|131.6398566097512|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/936|Blue|Robot|Black hoodie|Demon|Black top hat|Mouchet
779|🟢+10|Nerd Ape Dao #1123|131.58632917956024|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1123|Yellow|Cream|Flower Hawaii|Heart|Staw hat|Grin
780|🔴-2|Nerd Ape Dao #278|131.54419707230807|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/278|Blue|White|Brown vest|Round Glasses|Adventure hat|Close
781|🟢+29|Nerd Ape Dao #510|131.5330419182995|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/510|Red|Water|Black leather|Close|Black beanie|Smile
782|🔴-5|Nerd Ape Dao #235|131.43788588911522|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/235|Pink|Dark brown|Pink hoodie|Wide_eyes|Pink beanie|420
783|🟢+23|Nerd Ape Dao #1350|131.4185150249499|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1350|Blue|Red|White fur|Oneeye|Apple|Tongue_out
784|🔴-49|Nerd Ape Dao #840|131.41437472419128|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/840|Yellow|Pink|Judo|White Round|Newsboy cap|Grin
785|🔴-47|Nerd Ape Dao #768|131.3885081389027|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/768|Beige|White|Black tee|Round Glasses|Demon horns|Gold Grillz
786|🟢+16|Nerd Ape Dao #1074|131.38526202985375|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1074|Light purple|Gold|Red tee|Demon|Cowboy hat|Cigarette
787|🔴-6|Nerd Ape Dao #222|131.36763501634692|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/222|Green mint|Light brown|Yellow shirt|Round Glasses|Newsboy cap|Smile
788|🔴-2|Nerd Ape Dao #24|131.31404590573132|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/24|Pink|Gray|Dark blue suit|Wide_eyes|Blue cap|Gum
789|🟢+15|Nerd Ape Dao #647|131.30803406864504|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/647|Red|White|Tech jacket|Black Nerd|Adventure hat|Cigar
790|🟢+26|Nerd Ape Dao #250|131.25972379452728|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/250|Yellow|Cream|Black suit|Close|Blue cap|420
791|🔴-36|Nerd Ape Dao #287|131.22390316149256|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/287|Green mint|Gold|Pirate|Heart|Green beanie|Grin
792|🔴-58|Nerd Ape Dao #910|131.21300436462118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/910|Green mint|Pink|Red singlet|Wide_eyes|Cowboy hat|Sneaky
793|🔴-6|Nerd Ape Dao #158|131.16412532836972|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/158|Beige|Black|Black sleeveless|Glasses|Newsboy cap|Gold Grillz
794|🔴-18|Nerd Ape Dao #1152|131.15971622231618|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1152|Green mint|White|Stripedtee|Sleepy|Fastfood|Gum
795|🟢+31|Nerd Ape Dao #898|131.12199357274974|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/898|Green mint|Dark brown|Tuxedo|Red|Green beanie|420
796|🟢+28|Nerd Ape Dao #1211|131.11596098373795|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1211|Green mint|White|Pink hoodie|Demon|Adventure hat|Open
797|🔴-30|Nerd Ape Dao #805|131.10231523907575|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/805|Light purple|Zombie|White singlet|Dizzy|Gold hair|Gold Grillz
798|🟢+20|Nerd Ape Dao #674|131.03598277681462|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/674|Green mint|Tiger|White fur|X|Green beret|Burger
799|🔴-57|Nerd Ape Dao #686|131.03236856212067|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/686|Pink|Gray|Red singlet|Fasion|Rose headscarf|Tongue_out
800|🟢+38|Nerd Ape Dao #747|131.02218038378294|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/747|Pink|Gold|Pink fur|White Round|White bucket hat|Grin
801|🟢+18|Nerd Ape Dao #1237|130.9808417249078|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1237|Yellow|Pink|Overalls|Red Cat|Blue cap|Grillz
802|🔴-7|Nerd Ape Dao #1088|130.9774553048497|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1088|Green mint|Black|Black suit|Round Glasses|Adventure hat|420
803|🔵|Nerd Ape Dao #1076|130.97411377364736|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1076|Green mint|Water|Black leather|Round Glasses|Newsboy cap|Cigar
804|🟢+17|Nerd Ape Dao #1346|130.97407400491028|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1346|Blue|Cream|Black tee|Glasses|Red bob|Tongue_out
805|🔴-88|Nerd Ape Dao #806|130.96491400624464|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/806|Pink|Black|Fastfood|Red Cat|Newsboy cap|Pipe
806|🟢+27|Nerd Ape Dao #963|130.94699255050296|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/963|Beige|Gray|Black hoodie|Black Nerd|Green beanie|Mouchet
807|🟢+37|Nerd Ape Dao #566|130.92789342303|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/566|Blue|Gold|Black jacket|Dizzy|White bucket hat|Smile
808|🔴-55|Nerd Ape Dao #1286|130.92390846776306|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1286|Pink|Gray|White shirt ribbon|Faded|Blue cap|Open
809|🟢+6|Nerd Ape Dao #1268|130.91367855532425|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1268|Light purple|Cream|Tech jacket|Cyberpunk|Pink beanie|Mouchet
810|🟢+1|Nerd Ape Dao #828|130.89137574311994|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/828|Pink|Light brown|White singlet|X|Blue headscarf|Candy
811|🟢+17|Nerd Ape Dao #731|130.8806015443738|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/731|Red|White|Yellow shirt|White Round|Propeller cap|Grin
812|🟢+8|Nerd Ape Dao #724|130.8671284600321|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/724|Blue|Dark brown|Sheriff|Fasion|Green beanie|420
813|🟢+33|Nerd Ape Dao #173|130.85282647345608|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/173|Yellow|Dark brown|Pink hoodie|Shy|White bucket hat|Open
814|🔴-40|Nerd Ape Dao #899|130.8113143276386|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/899|Light purple|Pink|Rasta hawaii|Wide_eyes|Propeller cap|Grin
815|🟢+14|Nerd Ape Dao #982|130.80184588548917|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/982|Beige|Gray|Black sleeveless|Glasses|Newsboy cap|Candy
816|🟢+21|Nerd Ape Dao #811|130.73698813621488|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/811|Pink|Light brown|Blue vest|Shy|Adventure hat|Grillz
817|🟢+23|Nerd Ape Dao #967|130.71217835587234|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/967|Light purple|White|Dark blue suit|Dizzy|Rasta hat|Sneaky
818|🟢+30|Nerd Ape Dao #665|130.6815939312013|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/665|Yellow|Dark brown|Black sleeveless|Shy|Rasta hat|Burger
819|🔴-11|Nerd Ape Dao #253|130.6492474369729|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/253|Blue|Dark brown|Brown coat|Round Glasses|Adventure hat|Sneaky
820|🔴-29|Nerd Ape Dao #1022|130.6227226379096|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1022|Pink|Tiger|Pirate|Close|White bucket hat|Mouchet
821|🔴-37|Nerd Ape Dao #4|130.57325133231387|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/4|Light purple|White|Black vest|Glasses|Blue cap|Sneaky
822|🟢+19|Nerd Ape Dao #480|130.53511487637405|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/480|Red|Robot|Black leather|Shy|Apple|Mouchet
823|🔴-43|Nerd Ape Dao #246|130.51961106353718|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/246|Beige|Gray|Red singlet|Cyberpunk|Newsboy cap|Burger
824|🟢+18|Nerd Ape Dao #114|130.51565485063037|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/114|Yellow|Cream|Black jacket|Glasses|Gold hair|Tongue_out
825|🔴-3|Nerd Ape Dao #7|130.49065037469794|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/7|Pink|Zombie|Silverchain|Faded|Rasta hat|420
